DepartmentId,Date,Volume
0,2017-01-08,39.89790176
0,2017-01-09,25.92607696
0,2017-01-16,68.789735
0,2017-01-18,28.76813809
0,2017-01-20,97.57855701
0,2017-01-23,86.38242419
0,2017-01-25,11.05325014
0,2017-01-27,75.659567032
0,2017-01-29,27.68209892
0,2017-01-30,74.84348407
0,2017-02-01,73.34196877
0,2017-02-07,46.04200217
0,2017-02-11,88.77041119
0,2017-02-12,81.64210575
0,2017-02-13,33.93129671
0,2017-02-16,85.2366376
0,2017-02-17,6.747866666
0,2017-02-22,37.08265615
0,2017-03-02,4.162025133999999
0,2017-03-05,62.70920683
0,2017-03-06,4.723219657
0,2017-03-13,97.64280984
0,2017-03-21,1.7640889380000002
0,2017-03-27,26.91828252
0,2017-03-29,39.06098083
0,2017-03-31,11.14573965
0,2017-04-01,91.05890299
0,2017-04-03,68.53165247
0,2017-04-05,85.94665437
0,2017-04-06,57.27415585
0,2017-04-07,54.63912827
0,2017-04-11,65.853708
0,2017-04-14,15.60584636
0,2017-04-19,24.93868739
0,2017-04-20,59.86602061
0,2017-04-22,92.77673672
0,2017-04-29,64.81177392
0,2017-05-02,86.49729846999999
0,2017-05-04,17.03549103
0,2017-05-05,131.07942845
0,2017-05-07,88.54090585
0,2017-05-20,72.12549001
0,2017-05-23,14.23047433
0,2017-05-24,43.2919495
0,2017-05-31,79.75461537
0,2017-06-07,7.041434569
0,2017-06-09,42.99149129999999
0,2017-06-10,60.83092462
0,2017-06-17,23.32882104
0,2017-06-19,60.01387558
0,2017-06-22,83.80162191
0,2017-06-23,12.05804127
0,2017-07-04,40.90266826
0,2017-07-05,84.56345925
0,2017-07-15,55.229139610000004
0,2017-07-27,1.5577685959999998
0,2017-07-28,58.86262989
0,2017-07-31,5.776466365
0,2017-08-04,32.88595817
0,2017-08-06,94.28610476
0,2017-08-11,34.14609688
0,2017-08-12,16.25768377
0,2017-08-18,31.48379536
0,2017-08-21,82.25492945
0,2017-08-24,50.13606135
0,2017-09-04,61.14936387
0,2017-09-05,40.47909976
0,2017-09-07,29.06127884
0,2017-09-09,1.554344234
0,2017-09-13,148.65151936
0,2017-09-14,51.83328421
0,2017-09-16,6.038396962
0,2017-09-23,76.65458633
0,2017-09-28,68.51162453
0,2017-10-05,72.33810473
0,2017-10-07,43.1401574
0,2017-10-11,165.70983412
0,2017-10-14,88.18513835
0,2017-10-21,240.82544887999998
0,2017-10-25,79.38579457
0,2017-10-26,77.97055483
0,2017-10-27,94.95680726
0,2017-10-30,30.70937918
0,2017-11-02,28.41299993
0,2017-11-05,58.44146926
0,2017-11-09,19.39756446
0,2017-11-13,5.872965697000001
0,2017-11-15,65.62074045
0,2017-11-17,50.43659642
0,2017-11-19,77.6327816
0,2017-11-24,45.09873738
0,2017-11-27,60.29648097
0,2017-11-28,39.38526347
0,2017-12-01,76.40889729
0,2017-12-03,69.1803292
0,2017-12-09,134.57823739999998
0,2017-12-13,69.75248823
0,2017-12-14,83.81932576
0,2017-12-21,47.65496459
0,2017-12-27,59.23014419
0,2017-12-30,12.33587178
0,2017-12-31,183.54075964000003
1,2017-01-04,58.90766734
1,2017-01-05,96.87269725
1,2017-01-06,66.01435906
1,2017-01-11,157.2767847
1,2017-01-12,45.56171887
1,2017-01-13,33.69267793
1,2017-01-14,109.95577383
1,2017-01-15,98.76187883
1,2017-01-16,36.136185
1,2017-01-17,89.0223621
1,2017-01-18,35.561468100000006
1,2017-01-20,75.50090967
1,2017-01-23,48.85397611
1,2017-01-24,106.06998116
1,2017-01-26,92.89365675
1,2017-01-27,88.18899606
1,2017-01-29,125.75760514999999
1,2017-02-01,81.23718199999999
1,2017-02-03,113.31377059
1,2017-02-09,82.31140258
1,2017-02-13,56.12534543
1,2017-02-15,13.23053967
1,2017-02-24,84.65619462
1,2017-02-25,120.01501278
1,2017-03-01,24.55168256
1,2017-03-02,192.35463475
1,2017-03-06,20.97913003
1,2017-03-07,40.19961466
1,2017-03-08,143.73885343999999
1,2017-03-10,161.26564619
1,2017-03-12,67.0771094
1,2017-03-17,120.8382714
1,2017-03-23,104.05276401
1,2017-03-24,77.847380251
1,2017-03-25,67.71570493
1,2017-03-26,79.44977148
1,2017-03-27,35.22026542
1,2017-04-05,74.53888758
1,2017-04-06,23.69867344
1,2017-04-08,87.51806143
1,2017-04-11,88.97599921
1,2017-04-13,177.89351997
1,2017-04-14,47.99471231
1,2017-04-15,85.9883751
1,2017-04-18,65.01440207
1,2017-04-19,85.55048777
1,2017-04-20,5.11714131
1,2017-04-24,41.64708665
1,2017-04-26,82.486312366
1,2017-04-30,33.75480169
1,2017-05-02,36.29270321
1,2017-05-03,178.01969645
1,2017-05-05,91.40960772
1,2017-05-08,87.44153397
1,2017-05-09,2.471562785
1,2017-05-11,17.13681829
1,2017-05-14,93.35979753
1,2017-05-15,41.4964173
1,2017-05-19,64.76874232
1,2017-05-20,73.06424702
1,2017-05-24,87.35636985
1,2017-05-26,55.79859802
1,2017-05-28,33.83514793
1,2017-05-31,86.33019469
1,2017-06-05,156.54822386
1,2017-06-09,52.83816972
1,2017-06-19,119.26053154
1,2017-06-20,20.44867758
1,2017-06-22,10.06063887
1,2017-06-24,99.83412152
1,2017-06-26,26.06800023
1,2017-06-27,15.74134359
1,2017-06-29,81.59311115
1,2017-07-02,90.1789124
1,2017-07-03,14.139582086
1,2017-07-04,88.7260865
1,2017-07-05,71.79549986
1,2017-07-06,71.58601748
1,2017-07-09,55.91496465
1,2017-07-10,64.43010082
1,2017-07-17,36.55566459
1,2017-07-19,98.14832479100001
1,2017-07-20,35.95530835
1,2017-07-24,30.45638728
1,2017-07-25,50.43982063
1,2017-07-26,74.02677154
1,2017-07-27,85.22167957
1,2017-07-28,97.03329409
1,2017-07-30,32.40395808
1,2017-08-03,77.24536874
1,2017-08-05,1.1323893809999999
1,2017-08-06,63.87589298
1,2017-08-07,77.12211563
1,2017-08-09,61.28400818
1,2017-08-11,38.8821789
1,2017-08-12,74.24843611
1,2017-08-20,55.14767484
1,2017-08-21,41.06588402
1,2017-08-24,19.52599821
1,2017-08-26,26.49010879
1,2017-08-28,80.92576773
1,2017-08-29,56.73305802
1,2017-08-31,96.73739409
1,2017-09-01,56.24174648
1,2017-09-02,26.6268441
1,2017-09-03,65.09511993
1,2017-09-05,47.64005737
1,2017-09-14,29.15772957
1,2017-09-18,41.40360686
1,2017-09-19,63.83730595
1,2017-09-24,34.69319945
1,2017-09-25,61.79532259
1,2017-09-26,89.936737119
1,2017-10-01,92.48442424999999
1,2017-10-03,45.41727454
1,2017-10-04,198.62128315
1,2017-10-05,31.71538699
1,2017-10-10,158.681963
1,2017-10-13,156.09596238
1,2017-10-15,34.56185426
1,2017-10-17,79.95248775
1,2017-10-19,9.657505595
1,2017-10-23,75.56196103
1,2017-10-26,72.22532608
1,2017-10-28,162.48970064
1,2017-10-29,75.44496274
1,2017-11-01,5.375747553
1,2017-11-02,69.0298228
1,2017-11-03,90.24154297
1,2017-11-04,52.37745163
1,2017-11-05,61.89575139
1,2017-11-06,82.10881141
1,2017-11-07,139.31629845
1,2017-11-09,72.12898514
1,2017-11-10,173.44851638
1,2017-11-11,171.14700807999998
1,2017-11-17,96.16792156
1,2017-11-19,35.43666872
1,2017-11-20,31.000082199999998
1,2017-11-22,169.18506587000002
1,2017-11-25,88.03937545
1,2017-11-27,51.36279581
1,2017-11-29,35.73024884
1,2017-12-04,76.98976253
1,2017-12-06,19.29326444
1,2017-12-11,62.6321616
1,2017-12-14,91.33926702
1,2017-12-18,36.547371000000005
1,2017-12-21,25.79418003
1,2017-12-22,98.45106162
1,2017-12-23,57.61193753
1,2017-12-24,2.167272931
1,2017-12-27,74.97619688
1,2017-12-28,36.71135568
1,2017-12-30,4.8457945989999995
2,2017-01-02,68.10467822
2,2017-01-03,104.13525555999999
2,2017-01-05,85.33993765
2,2017-01-06,140.54713757
2,2017-01-08,69.54808769
2,2017-01-10,80.43724307
2,2017-01-12,43.52511023
2,2017-01-14,151.78783520000002
2,2017-01-15,58.73243532
2,2017-01-18,20.69969784
2,2017-01-23,6.415021757000001
2,2017-01-24,79.486302
2,2017-01-29,117.69547634999999
2,2017-01-30,67.27296077
2,2017-02-02,113.28431287000001
2,2017-02-05,35.22166463
2,2017-02-07,77.04436639
2,2017-02-10,27.95756542
2,2017-02-11,108.8337686
2,2017-02-13,85.78644695
2,2017-02-14,63.23910748
2,2017-02-17,90.84291427
2,2017-02-20,21.8988674
2,2017-02-23,82.18796479999999
2,2017-02-25,65.55558755999999
2,2017-02-26,45.34789728
2,2017-02-27,42.05854229999999
2,2017-03-02,90.50266874
2,2017-03-09,52.00559828
2,2017-03-12,75.61910429999999
2,2017-03-17,81.20263615
2,2017-03-19,201.13261149
2,2017-03-20,4.814983338999999
2,2017-03-22,71.84209934
2,2017-03-23,78.06826148
2,2017-03-30,10.11788036
2,2017-03-31,79.89017407
2,2017-04-02,23.69547327
2,2017-04-03,34.14700628
2,2017-04-05,94.9421209
2,2017-04-09,4.32845454
2,2017-04-12,54.09976686
2,2017-04-13,82.76655962000001
2,2017-04-14,45.26477466
2,2017-04-16,12.48167841
2,2017-04-17,39.32831333
2,2017-04-19,3.1753017580000003
2,2017-04-21,53.75152796
2,2017-04-22,122.15035658
2,2017-04-28,19.42050463
2,2017-04-30,182.41455355
2,2017-05-01,122.22208529
2,2017-05-02,35.11421376
2,2017-05-03,60.88370108000001
2,2017-05-07,53.18638226
2,2017-05-09,176.60316963
2,2017-05-12,65.74776116
2,2017-05-13,1.665585078
2,2017-05-17,90.20219978
2,2017-05-20,56.36566703
2,2017-05-21,96.51948168
2,2017-05-29,131.46829818999998
2,2017-06-03,35.03854334
2,2017-06-04,7.2985541529999995
2,2017-06-11,25.00166158
2,2017-06-14,37.26212793
2,2017-06-15,92.54388123
2,2017-06-21,66.52082101
2,2017-06-22,58.74460926
2,2017-06-23,49.409830553999996
2,2017-06-24,20.19705993
2,2017-07-01,9.438629317
2,2017-07-04,43.780982
2,2017-07-08,39.02005932
2,2017-07-12,71.22441557
2,2017-07-14,4.367505601
2,2017-07-15,131.34478199
2,2017-07-16,51.95514009
2,2017-07-21,32.70840734
2,2017-07-23,13.13179968
2,2017-07-29,15.03229301
2,2017-08-01,3.803412404
2,2017-08-02,64.915242838
2,2017-08-04,76.70595273
2,2017-08-05,61.06874754
2,2017-08-11,67.98550432
2,2017-08-15,258.29421603
2,2017-08-16,8.580275183
2,2017-08-18,152.11347485599998
2,2017-08-19,98.17525507
2,2017-08-20,38.57639239
2,2017-08-24,98.46005222
2,2017-08-26,177.22859825
2,2017-08-31,2.303170771
2,2017-09-04,59.32867831
2,2017-09-05,24.89508743
2,2017-09-08,90.12068798
2,2017-09-12,85.42188179
2,2017-09-13,81.62993445
2,2017-09-14,69.45498586
2,2017-09-19,76.89804407
2,2017-09-21,82.69119883
2,2017-09-23,38.88239529
2,2017-09-26,0.2068651618
2,2017-09-27,27.42470555
2,2017-09-28,80.49649473
2,2017-09-30,97.09085077
2,2017-10-01,45.71304382
2,2017-10-14,40.34750683
2,2017-10-18,47.95824484
2,2017-10-19,85.79122283
2,2017-10-22,55.48914616
2,2017-10-23,221.11124337999996
2,2017-10-25,151.12665842
2,2017-10-31,54.881046277
2,2017-11-04,37.57186467
2,2017-11-09,42.03608349
2,2017-11-10,99.67476904
2,2017-11-13,58.65656975
2,2017-11-14,71.78759249000001
2,2017-11-15,23.20153329
2,2017-11-18,41.012971564000004
2,2017-11-24,50.34855181
2,2017-11-25,103.80740512
2,2017-11-29,47.03708896
2,2017-12-05,62.83680002
2,2017-12-07,79.99357969
2,2017-12-08,76.13668698
2,2017-12-13,80.52109332
2,2017-12-15,89.22534697
2,2017-12-19,4.764109535
2,2017-12-20,2.372858983
2,2017-12-22,19.31215441
2,2017-12-24,157.35567991
2,2017-12-25,89.68168486
2,2017-12-31,117.8537615
3,2017-01-01,79.00097441
3,2017-01-05,12.7190083
3,2017-01-06,1.611995655
3,2017-01-08,47.57195615
3,2017-01-11,66.94576308
3,2017-01-12,52.91378897
3,2017-01-13,93.42139982
3,2017-01-14,45.96695488
3,2017-01-18,18.9722352
3,2017-01-19,28.71623656
3,2017-01-20,0.19240739489999997
3,2017-01-25,22.93847677
3,2017-01-28,112.16445594
3,2017-02-02,96.90427733
3,2017-02-03,57.74098614
3,2017-02-04,140.5543948
3,2017-02-05,99.3890682
3,2017-02-12,56.08025069
3,2017-02-15,187.69647097
3,2017-02-17,3.9954635919999997
3,2017-02-23,48.9286046
3,2017-02-24,35.88867924
3,2017-03-02,53.61586239
3,2017-03-05,95.79562753
3,2017-03-06,36.88463755
3,2017-03-08,64.39164837
3,2017-03-13,13.25102078
3,2017-03-14,107.0289613
3,2017-03-15,95.54954486
3,2017-03-16,3.550352699
3,2017-03-18,8.277210947999999
3,2017-03-21,63.38000294
3,2017-03-22,84.15487462
3,2017-03-27,11.06889667
3,2017-03-28,19.6909845
3,2017-03-30,5.640275047
3,2017-04-04,21.85369761
3,2017-04-06,87.33200864
3,2017-04-07,82.90564842
3,2017-04-10,25.52598873
3,2017-04-14,9.839391555
3,2017-04-15,145.26982943000002
3,2017-04-19,71.26179143
3,2017-04-20,85.07183545
3,2017-04-21,38.54990588
3,2017-04-22,7.311478462
3,2017-04-23,49.39635224
3,2017-04-24,53.02086951
3,2017-04-25,25.51295333
3,2017-04-26,54.474311
3,2017-04-27,52.585864720000004
3,2017-05-01,11.03785265
3,2017-05-02,55.11105257
3,2017-05-05,21.32059881
3,2017-05-06,53.826535035
3,2017-05-07,48.97081761
3,2017-05-08,23.80273356
3,2017-05-09,0.8178131087999999
3,2017-05-12,88.65267584
3,2017-05-14,2.061543693
3,2017-05-19,23.51427094
3,2017-05-20,20.76436506
3,2017-05-23,49.57454788
3,2017-05-26,76.44721782
3,2017-05-30,20.37093458
3,2017-05-31,74.64691458
3,2017-06-05,58.19916348
3,2017-06-06,139.45302858
3,2017-06-14,1.122047518
3,2017-06-15,39.36337789
3,2017-06-16,154.45013992
3,2017-06-19,43.04404953
3,2017-06-20,27.92885433
3,2017-06-21,99.79350623
3,2017-06-25,88.44549241
3,2017-06-30,41.1004227
3,2017-07-01,74.19739793
3,2017-07-05,5.38106951
3,2017-07-07,90.97812803
3,2017-07-08,61.745843648
3,2017-07-10,106.44416611
3,2017-07-11,32.86490427
3,2017-07-12,78.48989253
3,2017-07-13,46.05412874
3,2017-07-14,39.95833715
3,2017-07-15,177.99133122
3,2017-07-20,52.42056336
3,2017-07-23,55.87049227
3,2017-07-24,109.41796873
3,2017-07-25,172.78085428999998
3,2017-07-26,77.548714499
3,2017-07-27,157.03388685
3,2017-08-02,26.60938662
3,2017-08-08,60.78594712
3,2017-08-09,93.85647915
3,2017-08-14,61.47283914
3,2017-08-25,12.005463644999999
3,2017-08-27,67.08104212
3,2017-09-05,16.12691183
3,2017-09-09,50.54908877
3,2017-09-10,152.226659091
3,2017-09-11,95.86800063
3,2017-09-12,82.64213512
3,2017-09-21,59.49910806
3,2017-09-24,35.65592047
3,2017-09-25,74.83132772
3,2017-09-26,50.69592786
3,2017-09-27,15.15614917
3,2017-09-28,59.43048449
3,2017-10-03,69.45288675
3,2017-10-04,6.293965278
3,2017-10-05,4.345181149
3,2017-10-10,80.80715058
3,2017-10-12,66.18201584
3,2017-10-14,55.85765845
3,2017-10-17,98.49145329999999
3,2017-10-18,72.36673228
3,2017-10-22,33.704811576000004
3,2017-10-25,94.03793949
3,2017-10-27,321.68712347999997
3,2017-10-29,87.96014067
3,2017-10-31,84.99942711
3,2017-11-03,33.9028844
3,2017-11-04,93.29470211
3,2017-11-06,12.8492088
3,2017-11-08,17.56811277
3,2017-11-09,3.747959802
3,2017-11-10,92.30905974
3,2017-11-11,152.16810622
3,2017-11-12,8.835148461000001
3,2017-11-14,106.9269791
3,2017-11-15,86.87699823
3,2017-11-22,93.59684297
3,2017-11-24,70.43491676
3,2017-11-25,18.3076702
3,2017-11-26,18.74727725
3,2017-11-28,107.18836659
3,2017-11-29,62.83154893
3,2017-11-30,90.87123170000001
3,2017-12-02,25.63290626
3,2017-12-04,70.82145549
3,2017-12-05,0.02618161753
3,2017-12-07,16.07491476
3,2017-12-08,80.94037019
3,2017-12-11,150.67695668
3,2017-12-14,62.95798714
3,2017-12-15,72.53932309999999
3,2017-12-16,11.61870306
3,2017-12-19,30.85756421
3,2017-12-26,54.12277993
3,2017-12-31,46.48414062
4,2017-01-02,69.567425971
4,2017-01-05,91.0850708
4,2017-01-07,180.304968207
4,2017-01-09,142.34134992
4,2017-01-10,112.71313735000001
4,2017-01-11,91.68870406
4,2017-01-13,85.62823281900002
4,2017-01-15,129.43996454
4,2017-01-21,115.61285794
4,2017-01-23,25.17548696
4,2017-01-25,87.40189075
4,2017-01-26,75.20255636
4,2017-01-27,54.19822857
4,2017-01-28,48.06358025
4,2017-01-29,24.300907199999997
4,2017-02-03,88.70985543
4,2017-02-11,0.5364983938
4,2017-02-12,66.83674488
4,2017-02-14,43.32475805
4,2017-02-16,94.70432376999999
4,2017-02-17,96.39107653
4,2017-02-18,138.22509759000002
4,2017-02-20,73.43681628
4,2017-02-21,8.547606865
4,2017-02-22,9.049601206
4,2017-02-25,51.67998246
4,2017-02-27,40.256249518000004
4,2017-02-28,113.64213325
4,2017-03-02,88.0116017
4,2017-03-05,14.31301311
4,2017-03-06,6.791948627000001
4,2017-03-07,59.84904414
4,2017-03-10,62.31225691
4,2017-03-12,25.14983083
4,2017-03-14,7.012771406000001
4,2017-03-17,16.36698604
4,2017-03-22,157.6958826
4,2017-03-26,50.65388044
4,2017-03-30,154.59589549999998
4,2017-04-02,77.411799
4,2017-04-03,76.83954795
4,2017-04-08,37.13672608
4,2017-04-09,9.779504336
4,2017-04-13,73.73059215
4,2017-04-15,300.15354229
4,2017-04-16,32.49763865
4,2017-04-22,17.99821902
4,2017-04-24,37.3927708
4,2017-04-28,23.67138251
4,2017-05-01,15.20337989
4,2017-05-04,5.218742975
4,2017-05-07,79.23576108
4,2017-05-08,58.029765039000004
4,2017-05-10,61.83341185
4,2017-05-15,163.41016076
4,2017-05-16,19.70224247
4,2017-05-19,89.70782738
4,2017-05-20,32.22867816
4,2017-05-24,66.72365608
4,2017-05-29,160.80279666
4,2017-05-30,83.39949024
4,2017-05-31,38.16620726
4,2017-06-01,72.52165005
4,2017-06-04,87.85134398
4,2017-06-06,117.99810862000001
4,2017-06-08,17.65256163
4,2017-06-12,96.0557124
4,2017-06-15,20.4538843
4,2017-06-16,88.04548449
4,2017-06-19,89.96314822
4,2017-06-22,17.49254822
4,2017-06-25,57.01956016
4,2017-06-26,100.39761684
4,2017-07-05,0.9858350683
4,2017-07-06,8.418161942000001
4,2017-07-08,62.93803982
4,2017-07-11,44.67346353
4,2017-07-15,13.79793363
4,2017-07-18,85.26455575
4,2017-07-21,21.39776698
4,2017-07-22,74.95717524
4,2017-07-24,3.895541803
4,2017-07-26,40.08632716
4,2017-07-27,81.80571719
4,2017-07-29,110.72683274
